B,C,N,F,Na,Mg,Al,G - Al,Si,P,Li,Be,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,A - Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,La,Ce,Pr,Nd,Pm,Cs,Ba,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,SGC,LPRD,IWCI,Calc. T,Calc T. (hr),Rxn. T,H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,He vol.%,N2 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion,AN (1),AW (1),atomic radius (1),electronegativity (1),m. p. (1),b. p. (1),delta_fus H (1),density (1),ionization energy (1),Surface energy (1),AN (2),AW (2),atomic radius (2),electronegativity (2),m. p. (2),b. p. (2),delta_fus H (2),density (2),ionization energy (2),Surface energy (2),AN (3),AW (3),atomic radius (3),electronegativity (3),m. p. (3),b. p. (3),delta_fus H (3),density (3),ionization energy (3),Surface energy (3),AN (4),AW (4),atomic radius (4),electronegativity (4),m. p. (4),b. p. (4),delta_fus H (4),density (4),ionization energy (4),Surface energy (4)
0,0,0,0,12.71292641,0,0,0,0,0,0,0,0,0,0,0,0,86.91253283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374540756,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,28,0,12,60,0,0,0,0,60,4,88.4,1912.075722,4160.242209,152.9660578,133.8453006,168697.2262,309408.6169,1229.81234,391.9755231,593.4474654,167.7411884,139.8421905,292.2676357,24.15456019,11.82302156,4714.843019,14696.14293,33.05360868,12.33153862,65.33300013,2.669714547,29.214179,73.06690892,0.662937139,0.853952925,764.5875001,1534.86802,8.303568569,8.052626262,3.355435728,0.554320319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.71292641,0,0,0,0,0,0,0,0,0,0,0,0,86.91253283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374540756,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,276,28,0,12,60,0,0,0,0,60,4,97.8,1912.075722,4160.242209,152.9660578,133.8453006,168697.2262,309408.6169,1229.81234,391.9755231,593.4474654,167.7411884,139.8421905,292.2676357,24.15456019,11.82302156,4714.843019,14696.14293,33.05360868,12.33153862,65.33300013,2.669714547,29.214179,73.06690892,0.662937139,0.853952925,764.5875001,1534.86802,8.303568569,8.052626262,3.355435728,0.554320319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.71292641,0,0,0,0,0,0,0,0,0,0,0,0,86.91253283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374540756,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,300,28,0,12,60,0,0,0,0,60,4,98.2,1912.075722,4160.242209,152.9660578,133.8453006,168697.2262,309408.6169,1229.81234,391.9755231,593.4474654,167.7411884,139.8421905,292.2676357,24.15456019,11.82302156,4714.843019,14696.14293,33.05360868,12.33153862,65.33300013,2.669714547,29.214179,73.06690892,0.662937139,0.853952925,764.5875001,1534.86802,8.303568569,8.052626262,3.355435728,0.554320319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.71292641,0,0,0,0,0,0,0,0,0,0,0,0,86.91253283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374540756,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,325,28,0,12,60,0,0,0,0,60,4,97.6,1912.075722,4160.242209,152.9660578,133.8453006,168697.2262,309408.6169,1229.81234,391.9755231,593.4474654,167.7411884,139.8421905,292.2676357,24.15456019,11.82302156,4714.843019,14696.14293,33.05360868,12.33153862,65.33300013,2.669714547,29.214179,73.06690892,0.662937139,0.853952925,764.5875001,1534.86802,8.303568569,8.052626262,3.355435728,0.554320319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.71292641,0,0,0,0,0,0,0,0,0,0,0,0,86.91253283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374540756,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,350,28,0,12,60,0,0,0,0,60,4,96.9,1912.075722,4160.242209,152.9660578,133.8453006,168697.2262,309408.6169,1229.81234,391.9755231,593.4474654,167.7411884,139.8421905,292.2676357,24.15456019,11.82302156,4714.843019,14696.14293,33.05360868,12.33153862,65.33300013,2.669714547,29.214179,73.06690892,0.662937139,0.853952925,764.5875001,1534.86802,8.303568569,8.052626262,3.355435728,0.554320319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,200,28,0,12,60,0,0,0,0,60,4,11.5,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,225,28,0,12,60,0,0,0,0,60,4,38.1,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,28,0,12,60,0,0,0,0,60,4,77.9,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,275,28,0,12,60,0,0,0,0,60,4,97,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,300,28,0,12,60,0,0,0,0,60,4,97.6,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,325,28,0,12,60,0,0,0,0,60,4,98,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.24355398,0,0,0,0,0,0,0,0,0,0,0,0,81.39812545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358320567,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,350,28,0,12,60,0,0,0,0,60,4,97.3,1790.75876,3896.284071,143.2607008,125.3531132,157993.7615,289777.3266,1151.783475,367.1055458,555.7945404,157.0983821,200.6790938,419.4156573,34.66275256,16.9665052,6765.986864,21089.5484,47.43324034,17.69624736,93.75544825,3.831146336,27.94900425,69.90260954,0.634227404,0.816970893,731.475606,1468.397685,7.943966976,7.703892196,3.210122298,0.53031444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,200,28,0,12,60,0,0,0,0,60,4,7.95,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,225,28,0,12,60,0,0,0,0,60,4,26.2,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,28,0,12,60,0,0,0,0,60,4,60.5,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,275,28,0,12,60,0,0,0,0,60,4,86.5,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,300,28,0,12,60,0,0,0,0,60,4,93.4,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,325,28,0,12,60,0,0,0,0,60,4,95.8,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27.98227373,0,0,0,0,0,0,0,0,0,0,0,0,71.68796736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329758912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,4,350,28,0,12,60,0,0,0,0,60,4,96.1,1577.135282,3431.487934,126.1708226,110.3994697,139146.3446,255209.1638,1014.384738,323.3127328,489.4926099,138.357777,307.805011,643.3068765,53.16632008,26.02351457,10377.78586,32347.50843,72.75391169,27.14280552,143.8037029,5.876277483,25.72119516,64.33068765,0.583673275,0.75185032,673.1698436,1351.352023,7.310755086,7.089816615,2.954244144,0.48804319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,150,0,0,4.74,35.39,0,0,0,0,60,1.5,86.9,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,200,0,0,4.74,35.39,0,0,0,0,60,1.5,99.1,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,250,0,0,4.74,35.39,0,0,0,0,60,1.5,99.1,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,300,0,0,4.74,35.39,0,0,0,0,60,1.5,98.8,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,150,28.46,0,4.74,35.39,10.06,0,0,0,60,1.5,67.1,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,200,28.46,0,4.74,35.39,10.06,0,0,0,60,1.5,97.8,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,250,28.46,0,4.74,35.39,10.06,0,0,0,60,1.5,95.4,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66666728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333332717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,300,28.46,0,4.74,35.39,10.06,0,0,0,60,1.5,91.4,5722.666702,13824.77875,182.5333345,110.5066674,105376.0007,358456.0022,538.7200034,667.9733375,546.4850701,100.6400006,103.9999519,260.1118798,2.359998909,3.039998595,2721.865409,5463.997475,29.55998634,28.66665342,11.94506115,1.973332421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.38042177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619578225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,150,0,0,4.74,35.39,0,0,0,0,60,1.5,53.8,2186.369279,4757.042649,174.9095423,153.0458495,192897.3987,353794.3015,1406.232968,448.2057022,678.5794579,191.804214,48.32710156,120.8697985,1.096653458,1.412638353,1264.806989,2539.031566,13.73604925,13.32093184,5.550677403,0.916975773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.38042177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619578225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,200,0,0,4.74,35.39,0,0,0,0,60,1.5,80.9,2186.369279,4757.042649,174.9095423,153.0458495,192897.3987,353794.3015,1406.232968,448.2057022,678.5794579,191.804214,48.32710156,120.8697985,1.096653458,1.412638353,1264.806989,2539.031566,13.73604925,13.32093184,5.550677403,0.916975773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.38042177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619578225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,250,0,0,4.74,35.39,0,0,0,0,60,1.5,90.5,2186.369279,4757.042649,174.9095423,153.0458495,192897.3987,353794.3015,1406.232968,448.2057022,678.5794579,191.804214,48.32710156,120.8697985,1.096653458,1.412638353,1264.806989,2539.031566,13.73604925,13.32093184,5.550677403,0.916975773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.38042177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619578225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,300,0,0,4.74,35.39,0,0,0,0,60,1.5,95.6,2186.369279,4757.042649,174.9095423,153.0458495,192897.3987,353794.3015,1406.232968,448.2057022,678.5794579,191.804214,48.32710156,120.8697985,1.096653458,1.412638353,1264.806989,2539.031566,13.73604925,13.32093184,5.550677403,0.916975773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.38042177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619578225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,150,28.46,0,4.74,35.39,10.06,0,0,0,60,1.5,40.5,2186.369279,4757.042649,174.9095423,153.0458495,192897.3987,353794.3015,1406.232968,448.2057022,678.5794579,191.804214,48.32710156,120.8697985,1.096653458,1.412638353,1264.806989,2539.031566,13.73604925,13.32093184,5.550677403,0.916975773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
